x1,y1,G_dgm
423089.220894,211428.620864,2959.88644186
423090.124632,211429.04895,2960.14271168
423091.02837,211429.477036,2960.39923815
423091.932108,211429.905123,2960.65602126
423092.835845,211430.333209,2960.91306101
423093.739583,211430.761296,2961.17842196
423094.643321,211431.189382,2961.46852284
423095.547059,211431.617468,2961.75462864
423096.450797,211432.045555,2962.03673936
423097.354535,211432.473641,2962.31485501
423098.258272,211432.901727,2962.58244058
423099.16201,211433.329814,2962.81663329
423100.065748,211433.7579,2963.04960837
423100.969486,211434.185986,2963.28136582
423101.873224,211434.614073,2963.51055362
423102.776962,211435.042159,2963.73765685
423103.680699,211435.470245,2963.99729761
423104.584437,211435.898332,2964.2548111
423105.488175,211436.326418,2964.51019729
423106.391913,211436.754504,2964.76345621
423107.295651,211437.182591,2965.01083804
423108.199389,211437.610677,2965.19862531
423109.103126,211438.038763,2965.38073221
423109.186404,211438.63129,2965.55715875
423108.517439,211439.374584,2965.72790493
423107.848474,211440.117878,2965.89355296
423107.179509,211440.861172,2966.12983988
423106.510545,211441.604467,2966.36529128
423105.84158,211442.347761,2966.59990717
423105.172615,211443.091055,2966.83368754
423104.503651,211443.834349,2967.06663239
423103.834686,211444.577643,2967.20271731
423103.165721,211445.320937,2967.32994474
423102.496756,211446.064231,2967.45303167
423101.827792,211446.807526,2967.57197809
423101.158827,211447.55082,2967.686784
423100.489862,211448.294114,2967.90771484
423099.820897,211449.037408,2968.14327275
423099.151933,211449.780702,2968.38113473
423098.482968,211450.523996,2968.6213008
423097.814003,211451.26729,2968.86377095
423097.145039,211452.010585,2969.01916424
423096.476074,211452.753879,2969.15758932
423095.807109,211453.497173,2969.29564939
423095.138144,211454.240467,2969.43334446
423094.46918,211454.983761,2969.57067452
423093.800215,211455.727055,2969.82770267
423093.13125,211456.470349,2970.11889788
423092.462285,211457.213644,2970.43331546
423091.793321,211457.956938,2970.77105015
423091.124356,211458.700232,2971.10397707
423090.455391,211459.443526,2971.40210286
423089.786426,211460.18682,2971.68755886
423089.117462,211460.930114,2971.97188277
423088.448497,211461.673408,2972.2550746
423087.779532,211462.416703,2972.53713436
423087.110568,211463.159997,2972.89081962
423086.441603,211463.903291,2973.27379591
423085.772638,211464.646585,2973.65023636
423085.103673,211465.389879,2974.02014097
423084.434709,211466.133173,2974.38350974
423083.765744,211466.876468,2974.74068685
423083.619886,211467.355718,2975.09304276
423084.615193,211467.258952,2975.44071921
423085.6105,211467.162186,2975.78371621
423086.605807,211467.06542,2976.01180552
423087.601114,211466.968654,2975.87839363
423088.596422,211466.871888,2975.72920158
423089.591729,211466.775122,2975.55274396
423090.587036,211466.678356,2975.34902075
423091.582343,211466.58159,2975.13890432
423092.57765,211466.484824,2974.91341084
423093.572957,211466.388058,2974.64140496
423094.568265,211466.291292,2974.30113562
423095.563572,211466.194526,2973.93188754
423096.558879,211466.09776,2973.53366072
423097.554186,211466.000994,2973.10645516
423098.549493,211465.904228,2972.65027085
423099.5448,211465.807462,2972.29412831
423100.540107,211465.710696,2972.41550775
423101.535415,211465.61393,2972.52100604
423102.530722,211465.517164,2972.58800801
423103.526029,211465.420398,2972.61651367
423104.521336,211465.323632,2972.60652302
423105.516643,211465.226866,2972.56334682
423106.51195,211465.1301,2972.50310629
423107.507258,211465.033334,2972.42005077
423108.502565,211464.936568,2972.31418413
423109.497872,211464.839802,2972.21213749
423110.493179,211464.743036,2972.07689719
423111.488486,211464.64627,2971.9419147
423112.483793,211464.549504,2971.86890936
423113.479101,211464.452738,2971.78214433
423114.474408,211464.355972,2971.6816196
423115.469715,211464.259207,2971.56733519
423116.465022,211464.162441,2971.43929109
423117.460329,211464.065675,2971.30200119
423118.455636,211463.968909,2971.25755085
423119.450944,211463.872143,2971.19895106
423120.446251,211463.775377,2971.12620181
423121.441558,211463.678611,2971.0393031
423122.436865,211463.581845,2970.93825493
423123.432172,211463.485079,2970.83500453
423124.427479,211463.388313,2970.75080978
423125.422787,211463.291547,2970.63529769
423126.418094,211463.194781,2970.49332939
423127.413401,211463.098015,2970.3487597
423128.408708,211463.001249,2970.17594549
423129.404015,211462.904483,2969.96588147
423130.399322,211462.807717,2970.06932045
423131.394629,211462.710951,2970.26133896
423132.389937,211462.614185,2970.44221804
423133.385244,211462.517419,2970.6119577
423134.380551,211462.420653,2970.77232331
423135.375858,211462.323887,2970.94799048
423136.371165,211462.227121,2971.12152303
423137.366472,211462.130355,2971.29292096
423138.36178,211462.033589,2971.46218428
423139.357087,211461.936823,2971.62237842
423140.352394,211461.840057,2971.59641167
423141.347701,211461.743291,2971.56493771
423142.343008,211461.646525,2971.52795654
423143.338315,211461.549759,2971.48546815
423144.333623,211461.452993,2971.43747256
423145.32893,211461.356227,2971.65282587
423146.324237,211461.259461,2971.87194224
423147.319544,211461.162695,2972.09422208
423148.314851,211461.065929,2972.31966537
423149.310158,211460.969163,2972.54827213
423150.305466,211460.872397,2972.67323196
423151.300773,211460.775631,2972.79333609
423152.29608,211460.678865,2972.91309888
423153.291387,211460.582099,2973.03252032
423154.286694,211460.485334,2973.15160042
423155.282001,211460.388568,2973.43849044
423156.277309,211460.291802,2973.75529111
423157.272616,211460.195036,2974.0680437
423158.267923,211460.09827,2974.37674821
423159.26323,211460.001504,2974.68140465
423160.258537,211459.904738,2974.89984947
423161.253844,211459.807972,2975.10807495
423162.249152,211459.711206,2975.31749034
423163.244459,211459.61444,2975.52809563
423164.239766,211459.517674,2975.73989083
423165.235073,211459.420908,2976.05516703
423166.23038,211459.324142,2976.38405261
423167.225687,211459.227376,2976.70678674
423168.220994,211459.13061,2977.02336944
423169.216302,211459.033844,2977.33380069
423170.211609,211458.937078,2977.55971349
423171.206916,211458.840312,2977.76603413
423172.202223,211458.743546,2977.97259516
423173.19753,211458.64678,2978.17939656
423174.192837,211458.550014,2978.38643836
423175.188145,211458.453248,2978.72328579
423176.183452,211458.356482,2979.09258768
423177.178759,211458.259716,2979.4533463
423178.174066,211458.16295,2979.80556164
423179.169373,211458.066184,2980.14923372
423180.16468,211457.969418,2980.3834461
423181.159988,211457.872652,2980.57901832
423182.155295,211457.775886,2980.77545111
423183.150602,211457.67912,2980.97274448
423184.145909,211457.582354,2981.17089843
423185.141216,211457.485588,2981.47942517
423186.136523,211457.388822,2981.83331502
423187.131831,211457.292056,2982.18151977
423188.127138,211457.19529,2982.52403942
423189.111547,211457.351238,2982.86087398
423190.094829,211457.533327,2983.0917502
423191.078111,211457.715417,2983.2724449
423192.061393,211457.897506,2983.45969489
423193.044675,211458.079595,2983.65350017
423194.027957,211458.261684,2983.85386074
423195.011239,211458.443774,2984.01315172
423195.994521,211458.625863,2984.15060902
423196.977803,211458.807952,2984.29209517
423197.961085,211458.990041,2984.49855484
423198.944367,211459.172131,2984.76009601
423199.927649,211459.35422,2984.93905686
423200.910931,211459.536309,2985.05939907
423201.894213,211459.718399,2985.17974128
423202.877495,211459.900488,2985.3000835
423203.860777,211460.082577,2985.42042571
423204.844059,211460.264666,2985.62719876
423205.827341,211460.446756,2985.89532367
423206.810623,211460.628845,2986.16344858
423207.793905,211460.810934,2986.43157349
423208.777187,211460.993023,2986.6996984
423209.760469,211461.175113,2986.98934106
423210.743751,211461.357202,2987.29425782
423211.727033,211461.539291,2987.59917458
423212.710315,211461.72138,2987.90409134
423213.693597,211461.90347,2988.20900811
423214.676879,211462.085559,2988.71896525
423215.660161,211462.267648,2989.37446779
423216.643443,211462.449737,2990.02997033
423217.626725,211462.631827,2990.68547287
423218.610007,211462.813916,2991.34097541
423219.593289,211462.996005,2992.04095265
423220.576571,211463.178094,2992.77249971
423221.559853,211463.360184,2993.50404677
423222.543135,211463.542273,2994.23559383
423223.526417,211463.724362,2994.96714089
423224.509699,211463.906452,2995.66142433
423225.492981,211464.088541,2996.32925663
423226.476263,211464.27063,2996.99708893
423227.459545,211464.452719,2997.66492123
423228.442827,211464.634809,2998.33275353
423229.426109,211464.816898,2998.92323965
423230.409391,211464.998987,2999.45882252
423231.392673,211465.181076,2999.99440539
423232.375955,211465.363166,3000.52998826
423233.359237,211465.545255,3001.06557114
423234.342519,211465.727344,3001.44340505
423235.325801,211465.909433,3001.70926282
423236.309083,211466.091523,3001.67983079
423237.292365,211466.273612,3001.19029643
423238.275647,211466.455701,3000.76218866
423239.258929,211466.63779,3000.39550746
423240.242211,211466.81988,2999.95589288
423241.225493,211467.001969,2999.54378724
423242.208775,211467.184058,2999.18543934
423243.192057,211467.366147,2998.88084918
423244.175339,211467.548237,2998.67325649
423245.158621,211467.730326,2998.49331569
423246.141903,211467.912415,2998.41991482
423247.125185,211468.094505,2998.44124627
423248.108467,211468.276594,2998.45371447
423249.091749,211468.458683,2998.45731942
423250.075031,211468.640772,2998.45206112
423251.058313,211468.822862,2998.43793957
423252.041595,211469.004951,2998.38236728
423253.024877,211469.18704,2998.29857399
423254.008159,211469.369129,2998.17185792
423254.991441,211469.551219,2998.00221909
423255.974723,211469.733308,2997.78965748
423256.958005,211469.915397,2997.53417309
423257.941287,211470.097486,2997.23576594
423258.924569,211470.279576,2997.09134286
423259.907851,211470.461665,2997.17729046
423260.891133,211470.643754,2997.34673342
423261.874415,211470.825843,2997.49209867
423262.857697,211471.007933,2997.61338622
423263.840979,211471.190022,2997.71059606
423264.824261,211471.372111,2997.76484091
423265.807543,211471.5542,2997.7828357
423266.790825,211471.73629,2997.79373988
423267.774107,211471.918379,2997.79372077
423268.757389,211472.100468,2997.7769436
423269.740671,211472.282557,2997.74550177
423270.723953,211472.464647,2997.70920492
423271.707235,211472.646736,2997.75750817
423272.690517,211472.828825,2997.7853738
423273.673799,211473.010915,2997.79280183
423274.657081,211473.193004,2997.77979225
423275.640363,211473.375093,2997.79840219
423276.623645,211473.557182,2997.88550919
423277.606927,211473.739272,2997.92995319
423278.590209,211473.921361,2997.9609165
423279.573491,211474.10345,2997.98922556
423280.556773,211474.285539,2998.01488039
423281.540055,211474.467629,2998.03788099
423282.523337,211474.649718,2998.05822735
423283.50662,211474.831807,2998.15056724
423284.489902,211475.013896,2998.34031644
423285.473184,211475.195986,2998.49879306
423286.456466,211475.378075,2998.6259971
423287.439748,211475.560164,2998.72192857
423288.42303,211475.742253,2998.78658746
423289.406312,211475.924343,2998.81813013
423290.389594,211476.106432,2998.766654
423291.372876,211476.288521,2998.68986302
423292.356158,211476.47061,2998.70245404
423293.33944,211476.6527,2998.70288296
423294.322722,211476.834789,2998.69114981
423295.306004,211477.016878,2998.66725457
423296.289286,211477.198968,2998.83075849
423297.272568,211477.381057,2998.50702052
423298.25585,211477.563146,2997.72108738
423299.239132,211477.745235,2996.88203879
423300.222414,211477.927325,2996.04257474
423301.205696,211478.109414,2995.20283476
423302.188978,211478.291503,2994.36281886
423303.17226,211478.473592,2993.52252702
423304.155542,211478.655682,2992.9605774
423305.138824,211478.837771,2992.40395051
423306.122106,211479.01986,2991.84949899
423306.113408,211479.904672,2991.29722285
423305.959031,211480.892684,2990.74712209
423305.804654,211481.880696,2990.16065161
423305.650278,211482.868708,2989.5731224
423305.495901,211483.85672,2988.98529093
423305.341524,211484.844732,2988.40240384
423305.187147,211485.832744,2987.83611286
423305.03277,211486.820756,2987.31030913
423304.878393,211487.808768,2986.78516381
423304.724016,211488.79678,2986.25947807
423304.569639,211489.784792,2985.73325193
423304.415263,211490.772804,2985.20648537
423304.260886,211491.760817,2984.61556359
423304.106509,211492.748829,2984.02264604
423303.952132,211493.736841,2983.43020592
423303.797755,211494.724853,2982.83824325
423303.643378,211495.712865,2982.24675801
423303.489001,211496.700877,2981.63591631
423303.334624,211497.688889,2981.02441791
423303.180248,211498.676901,2980.41321032
423303.025871,211499.664913,2979.80229354
423302.871494,211500.652925,2979.19166758
423302.717117,211501.640937,2978.46318664
423302.56274,211502.628949,2977.72995385
423302.408363,211503.616961,2976.99881973
423302.253986,211504.604973,2976.26978427
423302.099609,211505.592985,2975.54284747
423301.945232,211506.580997,2974.98640346
423301.790856,211507.569009,2974.44044102
423301.636479,211508.557021,2973.89352714
423301.482102,211509.545033,2973.34566182
